unique_id,phone_number,weight,consumption,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,con0,con1,con2,con3,con4,con5,con6,con7,con8,con9,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
458,mZwrOlGaFx,6.123196089279323,6.6837481112282155,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.016199299351257412,1.2481433532335675,0.10707727786284771,1.6412065615715,1.1921784270056475,4.732309444915929,0.8109291839343211,1.4403433766039342,3.55873932549596,4.098360541064972,7.0,7.0,2.0,9.0,2.0,4.0,6.0,9.0,5.0,5.0
459,JBErMcuYYK,2.1297106364573404,9.017258461417404,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25100665676857914,1.154245580384438,1.5443071119356082,3.7591765235632684,3.7045374526236556,0.6169416113859523,1.2943299680849574,6.686216201563937,4.373520653489001,8.888015945750965,1.0,7.0,8.0,2.0,7.0,8.0,5.0,7.0,8.0,9.0
460,lPrpQthIUN,7.3657954353363095,7.835793446114164,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6847095845382561,1.799487787404519,2.0873484136802922,1.7567648750518892,1.3676806514237871,5.009460146468124,1.3197467833907126,5.151553319546698,2.9482511843329857,5.213557166014685,2.0,4.0,1.0,7.0,1.0,0.0,0.0,6.0,3.0,4.0
461,xAVraCBKlI,6.998087171214445,4.523674063941535,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28424779509688625,,2.8087548349839526,3.733380291218539,3.730374676738388,2.867496243813317,6.789778906758173,2.592942180149813,5.396996493873414,9.166366973825607,3.0,8.0,0.0,5.0,9.0,3.0,1.0,3.0,7.0,3.0
462,LvNwZpJgoj,2.2002722968759336,48.59330741225163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5489445534768718,0.5810598090660057,2.543822552135337,0.9480692478780739,0.5206353544573278,5.054750572683445,2.619218970281263,1.4894202319835692,4.386807801704821,0.4393163790308696,6.0,9.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,6.0
463,ehpQgSrlrv,7.9000474895474095,25.493056514245005,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.20649087246290876,1.2004815956732846,2.5076172621321504,2.3527844235052977,1.0148910626441738,0.5716601389289757,6.388275490534037,3.77606887719691,,6.627161088337006,7.0,0.0,4.0,7.0,6.0,5.0,4.0,0.0,5.0,1.0
464,bTpoDiTGuE,9.195221678419529,22.54387381505259,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17382474285887284,1.3262280787001222,1.2637110864294168,0.42354384901406616,4.802437232823422,1.1183423495841756,1.8375161542787226,7.904595917964414,8.561920501312306,8.307371005936384,0.0,6.0,2.0,0.0,0.0,8.0,5.0,2.0,5.0,8.0
465,JURlyyEslB,9.126180252661959,16.485048924860646,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.15863183796718372,1.1244443889535107,0.22094789897373734,3.402713377526747,3.0952794625674795,5.638602557869114,4.990343829505935,5.970752156346401,5.514677972718062,7.9097723850574635,8.0,6.0,8.0,7.0,9.0,9.0,8.0,0.0,7.0,4.0
466,bneyUdpVHF,9.557286321881284,24.675602102473732,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.20869389542859873,0.7578588288648722,2.486942186444316,0.8125093179044622,4.316133930104386,3.6959523684892206,3.029103008554894,3.3623941383216263,3.629777591254031,8.681828372619545,5.0,3.0,4.0,2.0,1.0,8.0,9.0,7.0,6.0,3.0
467,uHhFZxEgAN,7.281922657659247,7.180049254029136,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.367948560530197,1.522905307856532,0.040968548044960085,2.412875635650564,0.017076559842449934,5.986982855893778,6.237112475357252,1.2474556963000705,0.833219927018711,9.571096778961968,9.0,3.0,5.0,3.0,9.0,8.0,9.0,8.0,3.0,8.0
468,ZEnbkmQyne,3.387771847360913,7.546014542023865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6252267635427419,0.2062474675375403,2.645443369037542,0.916802274622551,3.314791995730029,2.589843430165016,6.205243752044325,2.9732615365762385,5.502765253117697,0.45673066026937437,2.0,1.0,3.0,3.0,4.0,4.0,2.0,5.0,1.0,6.0
469,JCYZVDLoCW,2.3641642320687204,40.76692897299388,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.5371795513413318,1.2259311299035285,0.9656729777773511,2.43263788673668,2.5269409800651808,3.7934583742051022,0.27200847083360125,7.5088900843702575,5.348746853796756,8.242597667386569,4.0,3.0,6.0,5.0,7.0,0.0,6.0,3.0,4.0,7.0
470,EaPfsxDdAa,8.966274972524019,10.564094189818086,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3517241005687677,1.1521789845214634,2.642149653631141,0.3203020151132958,2.4915762987200987,2.257726740726575,5.3531559008930385,6.602966149850441,4.113315378291607,5.753179079695632,9.0,5.0,0.0,1.0,2.0,8.0,7.0,9.0,1.0,5.0
471,JProAtlRZC,0.38775519987311546,4.327116117864588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04967666451584962,1.6244843135793867,0.40171272200618124,0.8507583778393757,3.966360030939125,0.058479615037256405,4.289931514692695,7.605753467688307,3.4685367602658874,9.78956506719677,1.0,0.0,9.0,6.0,9.0,4.0,1.0,3.0,5.0,8.0
472,YZHbOtBQVq,5.616183450336882,19.362870876560862,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9213036022253748,1.4732388439832471,2.9541918739921247,2.05514119123819,0.7979460354263324,2.7869437650694913,4.585710111947288,2.7244052840519144,3.028626001342449,0.7907306694799532,3.0,8.0,5.0,2.0,6.0,5.0,1.0,4.0,3.0,6.0
473,GWSxnoSBVH,9.62104596410877,44.670170701105825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0010619507318858634,1.2638953333301213,2.994035655416587,0.861147565371605,0.29630141329766324,2.9739586944971514,2.1481893809360066,0.18174966906948775,8.526491921047487,3.9452016470581555,0.0,2.0,3.0,3.0,0.0,1.0,7.0,4.0,7.0,9.0
474,yEqlVDQchN,3.900477604706427,21.432164897143124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4709807655735674,0.009752240780914523,0.5322243143506512,3.1210969609062644,4.323900406624164,1.5648566287807142,,5.348009933297817,5.157982360037239,7.080256772902594,0.0,3.0,5.0,7.0,2.0,2.0,8.0,4.0,9.0,9.0
475,KyGUZvKPUB,1.9967000135361268,38.315200609010574,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8796512125153076,0.6630693970503894,0.647257756314444,3.7225571102192347,2.220818418569834,4.394866847746879,2.7720979334099103,2.455693854809912,2.133959111137091,6.695140756659339,1.0,4.0,7.0,3.0,0.0,6.0,8.0,6.0,0.0,2.0
476,jPeHTMSJOt,4.6017077331825105,49.76327010087034,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4091586903608856,1.4270921033800381,1.5857615741288809,3.812390148500828,4.970997166707097,4.910120531781656,5.580470367770535,6.755917609746626,5.686204402838857,8.74123390777658,0.0,0.0,9.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0
477,FfOxcGMuNb,8.867374306432318,1.0031425447555808,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3421402301543598,1.2056415504942248,2.3659544026554813,3.575501041732629,1.1898100722887377,2.096607629154229,6.959734189785973,2.749368097486874,7.098638967905461,4.851798133135199,2.0,2.0,3.0,4.0,4.0,8.0,3.0,2.0,0.0,1.0
478,mtdveYjHaI,3.6753755055052695,5.409911433454607,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5757280067029144,0.23764408473781562,1.5480542970400597,1.7614712210136583,3.2985092294369873,5.573496292567631,0.674511333027656,1.664930507980836,7.468125722782838,1.5257823110265412,8.0,3.0,2.0,5.0,9.0,3.0,1.0,3.0,3.0,9.0
479,xMhEdgXWoI,8.259307566781983,34.737133574681,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.42600079740367813,1.4095494969714633,2.1793434594292487,2.7056703751732636,2.9280409382811925,5.379184221524104,3.7678937012703626,2.7843104567913395,2.943388262972937,4.290505271368738,6.0,9.0,1.0,5.0,6.0,8.0,4.0,9.0,9.0,9.0
480,byXYpcApew,4.414563715041541,44.533202522827565,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.45729561792327245,0.745735944618404,1.1262511294777535,2.182831892943542,0.2747202779845509,2.23416898013909,2.3177095329125805,4.114419549046662,1.5804135963291244,3.17731029561834,5.0,0.0,4.0,1.0,2.0,4.0,6.0,3.0,9.0,3.0
481,pFeeyUAIBY,1.384999615168564,24.623816188829146,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.11225555156646583,1.8512975690225921,0.960621584881038,1.4537538760668167,0.08377024080327977,4.631204898270348,6.533116094430311,6.0511649392882,5.1432723697034906,6.322129801846637,0.0,1.0,8.0,4.0,0.0,9.0,0.0,7.0,6.0,6.0
482,chYSyqVCyr,7.199866853246984,3.5133995197747456,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.4484935748514075,1.2677752696148306,1.4605229415002783,3.8793263720941535,0.15786306806791162,2.1877132658482354,2.2732464596098345,5.340860896356793,6.660661583158985,0.5503377358090034,2.0,8.0,8.0,5.0,2.0,0.0,9.0,6.0,6.0,2.0
483,waiovMsfAG,6.154190188535403,4.421868217493946,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8186676638841595,0.7656860458354657,0.0792592214335377,3.7031767125441495,4.182406298883991,5.948536184585542,2.1267159945997887,6.591122686297921,3.762253258128593,2.738812255569697,4.0,0.0,8.0,6.0,3.0,2.0,6.0,3.0,8.0,4.0
484,dRPdgtbKND,4.7523028951287465,5.310407926524468,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20682379466337364,1.0094586821430818,2.008575167710677,1.7484868658815214,3.4389376409217043,3.625847240883693,0.16212427209580138,2.0395115636586247,8.501956864342514,7.070401207408542,8.0,7.0,2.0,6.0,0.0,2.0,9.0,8.0,5.0,4.0
485,RsXwCDrrKq,3.9489188692312824,10.062943912339218,1.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.39703250380260735,0.9392228666598925,2.4121913208582297,0.7254198392602547,0.7629986411772416,4.250276977538076,5.928481868116315,5.976899842389081,6.159515612305763,5.580106601945182,3.0,9.0,4.0,7.0,4.0,3.0,6.0,0.0,1.0,8.0
486,KCqetlbuRM,7.446238221595957,43.868200266532035,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8757031161182833,0.7333260670643376,0.7047263203377899,3.9367983938222384,2.3228704549538532,2.902991380317249,1.843111813464859,1.2024863399908448,6.013517564423824,3.166693467948697,2.0,8.0,0.0,5.0,2.0,8.0,1.0,1.0,5.0,1.0
487,iAgtyKvNas,1.3448558661087573,47.16112511009643,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2194461567923932,0.9687225061401794,1.2214112574573803,2.0703633997729325,4.246365730908564,3.598407840660215,6.292768550245379,4.081137371955746,0.5027041562467087,2.3761768917593082,1.0,2.0,9.0,0.0,1.0,7.0,9.0,2.0,1.0,3.0
488,oyxgYQhTJy,9.938042043018378,6.781806899015969,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5417085981531939,1.469170603365234,0.07041247168770348,0.5092975278351428,2.716835714682635,1.9456898272665732,2.44213387567315,2.2296619803212367,1.6110476250647614,8.469560280554939,8.0,7.0,1.0,4.0,7.0,4.0,5.0,8.0,4.0,7.0
489,GYBsSFukDg,0.6485578039813755,42.93634863419237,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2501643976472159,0.3017751275146623,2.1305914343693506,2.290427230342221,2.538713446311907,4.282001753302184,1.2168864437892148,6.903007419348029,7.492426594697697,0.714925599534485,2.0,1.0,9.0,8.0,9.0,6.0,6.0,7.0,6.0,4.0
490,ENjcsCZVjt,9.9282921068686,37.85791412177779,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2705489840326686,0.7822596279465173,2.499168997853975,1.4182372350106296,3.3027173455295515,5.777801840600217,2.8034248568262115,0.8830087771415691,6.5492596465410315,3.3805240134415238,1.0,1.0,2.0,5.0,2.0,3.0,7.0,8.0,6.0,8.0
491,ZLvPHdNEeZ,8.069303683816042,34.30858072278266,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.463911372994654,1.8039529448704064,0.8577102006521994,3.9456674863571264,0.8148799130157569,5.715062881945869,6.086551727755207,5.6858573345537256,2.5677924958168727,5.582326997892509,8.0,1.0,7.0,5.0,7.0,5.0,0.0,8.0,5.0,0.0
492,KTVgnWxeby,3.3400598390628677,42.81966950801138,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.30988055039793405,0.5226677727721176,1.1550720311719678,1.9038825764103788,2.3625887468082367,1.4634016705336994,0.3495128404828691,4.813794105040714,0.7907119758383871,6.817417912128844,2.0,2.0,5.0,2.0,4.0,8.0,8.0,1.0,9.0,4.0
493,iPUgprauBv,3.845406271804832,11.543887645678087,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8692930892608172,0.3806860203309499,1.854331082899344,0.2281049831347568,2.014639240077925,1.3106504688797709,0.217135764645339,1.9220441347137358,2.503490592807646,5.524665884940419,6.0,0.0,5.0,0.0,8.0,4.0,4.0,4.0,5.0,3.0
494,nGJfecWVds,2.67647998149961,25.9668989605736,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7769692449065855,1.4836259485759895,1.3830609827023777,1.4441297945488674,1.0389687018559945,5.731816886313389,2.417602391042661,7.613957066255715,3.0779931274247376,2.61029828927972,4.0,6.0,1.0,1.0,5.0,6.0,5.0,2.0,9.0,6.0
495,BHAdXrrksJ,8.535226846594131,17.166672258822267,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.940922532987062,0.9934326511735634,2.6035415403623015,2.8489374371879723,1.7944937940392458,1.0785224240479436,1.6536433057721327,2.0681108870106497,2.9082473475528827,4.631515695739995,8.0,6.0,5.0,4.0,2.0,5.0,0.0,3.0,4.0,8.0
496,vqRmcCAomJ,6.462234143810949,32.93864646793411,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5495816140864133,0.9089601004183645,0.2245203938788709,0.4784160985928936,4.613020197784151,5.554646248811118,5.0565862202370235,5.632351408910496,7.506296951799988,6.1739363986813975,6.0,1.0,3.0,2.0,5.0,1.0,5.0,9.0,7.0,5.0
497,CEfixAohdE,6.272758917630638,14.139512693331207,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.008927922121652276,0.06367181092954755,1.1615664384041922,2.773647125438954,0.43962742294603396,4.495385388007224,0.7437027094929695,3.038202742247578,6.607060197790709,7.954763752849904,7.0,1.0,0.0,0.0,1.0,7.0,4.0,7.0,2.0,7.0
498,EDaoEdqeOV,8.10886333841291,25.12332168783635,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6891577086068416,1.7955530541058298,1.7269261763321822,0.1478232510983184,1.7528900104849487,5.521376780178403,5.950251820828189,7.147518358425294,0.9409853284749518,2.7035360660588137,9.0,1.0,6.0,0.0,0.0,2.0,4.0,8.0,5.0,0.0
499,OmVmrpdyCQ,0.36594174650020683,15.163875977637753,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5507556537983135,0.7162704578370458,1.1675647943856253,3.7963813791032757,1.366762020039487,3.232837303103878,0.05155633103113477,6.1908621957612935,4.408291450633142,3.644947818549409,9.0,9.0,5.0,2.0,8.0,4.0,4.0,2.0,8.0,0.0
500,EXACWfyhMR,8.230850311498468,27.626471171716165,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.605400712704202,1.518036908449649,1.1471269396406412,0.4587972701405403,0.9065569109870986,0.0558192289106203,4.583417616886848,6.553242038260216,0.8569409310679822,9.69145275900075,7.0,9.0,1.0,6.0,2.0,8.0,4.0,7.0,1.0,4.0
501,jyzbOAfJFr,0.3617357621131989,8.056354852714042,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9292308569695278,1.3863358503734193,0.8002930794366288,1.658591599743437,2.5544189796875516,5.037459084533565,2.7720805494307914,2.5810344476389657,1.4190055787617761,2.5726196914899058,7.0,3.0,7.0,5.0,3.0,7.0,6.0,0.0,2.0,5.0
502,rrxNmrzFHA,0.7533744113326768,28.42744823091415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6956612636245162,0.005490450188211815,1.040968468604726,0.4913898352361583,2.603834001231858,5.2227763572778345,5.437804965849831,6.137227550274986,1.8708961548630105,9.212375449989395,3.0,7.0,1.0,7.0,6.0,6.0,1.0,6.0,5.0,4.0
503,fyJgJWGAjx,5.207565013148876,24.285493405338865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7148565352036145,0.9474914047544398,0.09910974752292989,1.7077916381472869,4.983587901929191,4.339923653298905,3.9164257881488806,1.8877711240828745,2.319642502767427,8.99165795167647,7.0,6.0,9.0,1.0,3.0,6.0,9.0,1.0,2.0,7.0
504,CkQxbZYqCc,9.915007557290538,6.375977175683434,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6793219525056025,0.3404775828635189,0.5293460814720795,3.9847620785091507,1.9732070822337584,2.754775446983952,1.1271109942283881,6.0179743299504915,1.763173986124107,4.016060720613563,4.0,8.0,2.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0
505,QXgNmxnDkw,6.485735188080114,27.18460846150187,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.800381504207553,1.0638248954207672,0.29648811015722865,3.9449912282146546,3.971734862820716,3.3707345129672692,4.570876949916039,6.842979178797023,7.013652900494323,1.9921615711676155,2.0,5.0,2.0,4.0,4.0,8.0,4.0,5.0,9.0,7.0
506,klCJIDlSfr,8.114967419254533,10.024530436632888,1.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.6670302383699176,0.14506255500794052,1.222861694129127,0.4374839205624901,1.150970823910154,5.256504471564664,2.7431851363712,3.687279347407168,3.20272593081215,5.234557406516702,7.0,7.0,1.0,5.0,6.0,6.0,7.0,4.0,6.0,0.0
507,ZikyfXNPAl,1.630945528140133,33.50804299999013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8488598155449372,0.20866804419021046,1.0518278117083957,2.3778175653314393,3.942758369202164,0.495773265815324,1.9254102300452824,3.2742581844024254,4.669554582353747,1.6388969674203657,8.0,0.0,0.0,7.0,6.0,4.0,7.0,4.0,3.0,2.0
508,mSecyCrdqy,7.470516848304656,27.905610851809282,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04675035651082071,1.8274806777321493,0.7044710461571481,0.1423639167820534,3.534308519186627,2.1411216398787323,3.9963991265211307,5.218217377214397,8.074660229795551,3.890752544646884,6.0,5.0,3.0,0.0,6.0,8.0,5.0,8.0,9.0,1.0
509,rGItXtmTXX,5.388563257670461,11.61891587458041,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6749358441670127,0.4273541558193412,0.7758711027962143,0.7048849521467275,,4.357482864268132,6.554039076637924,6.003544207248677,8.73500203731042,2.2617443287803383,5.0,0.0,2.0,4.0,0.0,2.0,1.0,3.0,8.0,4.0
510,nmAmCasuTQ,7.278035484441632,25.77942428049117,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5588751324585495,0.10298242916195832,1.319989497383692,1.0511627385275126,0.7328261437912093,3.8432245117986272,4.703265283068107,2.580659465363132,4.710884880694096,7.566334859249221,4.0,6.0,3.0,6.0,4.0,6.0,2.0,5.0,0.0,2.0
511,zbSOuJScDu,3.8442198225350523,15.749598670933995,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18296295038850152,0.5348746049596058,0.9904999965209804,1.8626945271093374,4.690963666541461,4.572793182025585,5.306250525181783,1.2008412165263724,0.8352237156260459,4.582723550142046,0.0,0.0,8.0,6.0,7.0,7.0,5.0,2.0,9.0,0.0
512,zPHbeKFWwA,6.5454981217758785,42.329627446070184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.558725491704924,1.2002646842503593,2.720497600491066,1.3624783364999287,1.0005323380447688,4.551478854128922,5.437343486954039,3.4648721139000003,2.0446028329567554,2.2981087758125938,1.0,4.0,1.0,0.0,7.0,3.0,6.0,5.0,3.0,7.0
513,TbXpdAyKpR,9.647963969971313,22.368814013870153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9945912258310813,0.6714058451090184,2.7065535823434614,1.6530635541740528,2.916777310243166,1.3432961534067513,5.4578403957626165,7.242700833732838,1.6505491443070643,3.406918788954958,5.0,3.0,0.0,6.0,6.0,0.0,0.0,7.0,3.0,8.0
514,VQmupfbdsP,8.800826371582007,5.004261219735201,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5501181690686495,0.05647724687954114,1.453502583725312,0.2428762452357005,1.5144739734229995,1.3401210571981907,5.645677525261514,2.7865383343755736,2.8953739158662026,4.391607585314717,2.0,5.0,3.0,0.0,4.0,8.0,1.0,6.0,2.0,9.0
515,ogoJYZEXCm,5.251848183577364,45.07960426970551,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3745128687354484,0.8863638708883126,0.511529035886268,3.956275897965132,4.293144085781852,0.01196718881596226,2.51669366211733,2.451946339849857,6.618574041771376,6.985786641759698,7.0,4.0,9.0,5.0,4.0,7.0,6.0,5.0,4.0,7.0
516,rbaxcQphQL,4.608415962744044,42.804412427583266,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6160832438525174,1.4153336523840758,2.0340627340307718,2.972871025391752,2.288662043344458,0.9375954617176161,3.615570693147152,,6.732822036283243,5.7559323967958775,9.0,9.0,0.0,2.0,7.0,9.0,0.0,6.0,6.0,9.0
517,znuiBdoYFW,2.6661062117423393,14.316493695590665,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.11349813501998363,1.3997788585389561,2.178100297910444,1.0010414550568951,1.3565667067283105,1.1959789443550046,2.2285530669183133,2.7971841626208818,6.656994136441496,0.11015225846934484,1.0,9.0,7.0,4.0,8.0,7.0,3.0,3.0,0.0,7.0
518,xsvobejhwT,6.03741919087028,12.950738522678318,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5090596311906993,1.0438956700352575,2.655791684483098,0.8700652242443616,0.2394401151028147,4.883205343168305,0.09376931884677997,7.717718856917311,5.954326200679777,7.655902197636621,,2.0,6.0,8.0,3.0,2.0,8.0,6.0,7.0,8.0
519,BCLBAKSOFt,4.141113892630055,3.3185686779099335,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9495801461789337,0.7194487050506719,1.7748955554814232,1.3009411836584834,4.2115422073882645,4.251538921357858,6.133705933724148,0.01388623597457439,0.36460504106472613,0.12030767156870126,2.0,7.0,5.0,5.0,8.0,1.0,9.0,2.0,9.0,3.0
520,MfdJnLrroG,1.1208180970211135,15.881583581394176,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5305207416133293,1.142658037953743,2.9597630648706947,2.8811260416754596,3.9013179982154873,5.682080465467643,3.7187609512554056,7.714604545010255,5.1479137178369765,6.499522414980744,5.0,2.0,1.0,0.0,1.0,6.0,4.0,0.0,8.0,3.0
521,BBNprFLKPc,4.7005461492738965,2.5921497621656684,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.67270474338003,0.4140088412793217,2.385455360296465,2.9686399440010125,0.6587625061468599,4.692606143305865,5.136725444832892,0.18388246219284543,3.4769490831996466,4.063631658482725,7.0,4.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,4.0
522,gWjDADazvA,4.197368251060355,47.2094158915951,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7346070657490067,1.2802297474773134,2.1036243446283294,2.7440017995528336,1.65220092714352,3.1919761502823154,1.5959362298091682,6.18626362377036,5.318765668193872,5.43223956568993,0.0,4.0,5.0,7.0,1.0,4.0,0.0,0.0,1.0,3.0
523,wnWzAdpzrQ,8.101595739396835,35.86086510216104,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3506217722433068,0.004771466293948201,2.3989086156793693,1.1787603655814984,0.9663541302311685,1.2131393272003932,6.400911732576646,6.019430157694497,4.074208228044849,2.5345822229519834,3.0,3.0,7.0,0.0,6.0,0.0,2.0,3.0,0.0,8.0
524,QsMfPgERgi,7.947189471223922,27.682960008072797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0025552847450808214,0.894947200610025,1.6692173965924435,1.3942145007949547,3.997982339648414,4.601469991475308,3.592868387306922,5.307859509411825,4.316264711299846,9.707517998754016,9.0,3.0,6.0,3.0,7.0,1.0,3.0,3.0,7.0,7.0
525,GYPsFMLeZz,9.92398501159345,17.987238493992802,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8428349549868904,1.3795049688013454,1.3117348113899154,2.032045599687261,4.799988930728659,2.805082789591862,3.4579684963975064,1.6945515936734283,4.094389727376955,6.4859137997239005,1.0,6.0,7.0,3.0,3.0,2.0,5.0,2.0,6.0,5.0
526,zawbmNfksZ,8.575805933343077,7.959115054216453,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017861315066064587,0.8107816837701807,2.8561658425093994,2.4721565881704377,1.6570592468661745,0.8791213493287293,3.333282327355748,7.405826664020365,1.8121479337507767,7.75766713487352,4.0,9.0,8.0,2.0,4.0,5.0,5.0,6.0,0.0,0.0
527,tcVQzuVcYU,8.477386251328223,21.64790205824,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.37790273178742806,1.4991125011747357,,3.930468288163749,2.0251871210605445,4.420302258422938,1.7558170988883046,1.9065087921579087,4.889875052134248,8.565978449072565,6.0,4.0,,5.0,7.0,2.0,6.0,8.0,1.0,7.0
528,OLwOzwDbiL,8.783529260025682,13.968108845494559,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916976721471251,1.7876033589807063,0.727523657606823,1.3492927258177319,1.0195589397021294,4.735251333430309,2.9331180145018183,3.3861712187186512,8.234347295811649,8.867721327080458,5.0,7.0,4.0,8.0,8.0,3.0,3.0,1.0,7.0,3.0
